"","lat","lon","address","city","state","zip","url","average_prem","total_discount","Discount_Commentary","Vexcel_Aerial_Date","Vexcel_Access_Text","unscaled_QA_wildfire_score","scaled_QA_wildfire_score","Primary_Year_Built_RF","Primary_Home_Type_RF","Primary_Roof_Material_VX","Primary_TCP_VX","Primary_DST5_VX","Primary_DST30_VX","Primary_DSB30_VX","Construction Era","Construction_Era_Commentary","era_discount_val","Structure Type","Structure_Type_Commentary","Roof Material","Roof_Material_Commentary","roof_discount_val","Vegetation Overhanging Roof","Vegetation_Overhanging_Commentary","Vegetation Canopy (0-5 ft)","Vegetation_0_5ft_Commentary","Vegetation Canopy (0-30 ft)","Vegetation_0_30ft_Commentary","Nearby Structure (0-30 ft)","Nearby_Structure_Commentary"
"119",34.16424,-118.0814,"3350 Calvert Rd","Pasadena","CA",91107,"https://www.redfin.com/CA/Pasadena/3350-Calvert-Rd-91107/home/7266422",3000,60,"✅ You may be eligible for estimated discounts of $60 due to Class A roofing.","2025-12-06","Aerial data from 2025-12-06",-10,61,1951,"Single Family Residential","membrane",13,75,67,0,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",60,"Low (10-30%)","⚠️ Determined Low (10-30%) Overhanging Vegetation. Moderate Risk. Some foliage detected near roofline. Action: Monitor and trim back to ensure no direct contact.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 0 (0-5 ft). Critical Risk. This is the 'Immediate Zone'. Any fuel here can ignite the siding. Action: Remove all flammable vegetation and replace with gravel, paver stones, or concrete.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"120",34.17432,-118.15404,"1657 Navarro Ave","Pasadena","CA",91103,"https://www.redfin.com/CA/Pasadena/1657-Navarro-Ave-91103/home/7256075",3000,60,"✅ You may be eligible for estimated discounts of $60 due to Class A roofing.","2025-12-07","Aerial data from 2025-12-07",30,83,1916,"Single Family Residential","shingle",0,3,25,17,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",60,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Canopy in Zone 0. Excellent. A hardscape buffer significantly reduces ignition risk.","Low (10-30%)","✅ Determined Low/None Canopy in Zone 1. Pass. Sparse vegetation reduces the intensity of an approaching fire.","Low (10-30%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"121",34.17025,-118.04377,"483 Sturtevant Dr","Sierra Madre","CA",91024,"https://www.redfin.com/CA/Sierra-Madre/483-Sturtevant-Dr-91024/home/7225592",3000,60,"✅ You may be eligible for estimated discounts of $60 due to Class A roofing.","2025-12-07","Aerial data from 2025-12-07",-35,47,1923,"Multi-Family (5+ Unit)","shingle",62,176,72,4,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Unknown","ℹ️ Unable to determine Structure Type.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",60,"Heavy (>50%)","⛔ Determined Heavy (>50%) Overhanging Vegetation. High Risk. Tree limbs over the roof provide a direct bridge for fire. Action: Trim all tree limbs to create at least 10 ft of vertical clearance from the roof.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 0 (0-5 ft). Critical Risk. This is the 'Immediate Zone'. Any fuel here can ignite the siding. Action: Remove all flammable vegetation and replace with gravel, paver stones, or concrete.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"122",34.18276,-118.14123,"451 E Sacramento St","Altadena","CA",91001,"https://www.redfin.com/CA/Altadena/451-E-Sacramento-St-91001/home/7257952",3200,64,"✅ You may be eligible for estimated discounts of $64 due to Class A roofing.","2025-12-07","Aerial data from 2025-12-07",20,78,1924,"Multi-Family (5+ Unit)","shingle",3,41,42,13,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Unknown","ℹ️ Unable to determine Structure Type.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",64,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","Medium (31-50%)","⛔ Determined Medium (31-50%) Canopy in Zone 0 (0-5 ft). Critical Risk. This is the 'Immediate Zone'. Any fuel here can ignite the siding. Action: Remove all flammable vegetation and replace with gravel, paver stones, or concrete.","Medium (31-50%)","⛔ Determined Medium (31-50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","Low (10-30%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"123",34.15837,-118.03768,"1531 Rodeo Rd","Arcadia","CA",91006,"https://www.redfin.com/CA/Arcadia/1531-Rodeo-Rd-91006/home/7226798",888,17.76,"✅ You may be eligible for estimated discounts of $18 due to Class A roofing.","2025-12-06","Aerial data from 2025-12-06",25,81,1951,"Single Family Residential","tile",3,50,40,14,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",17.76,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","Medium (31-50%)","⛔ Determined Medium (31-50%) Canopy in Zone 0 (0-5 ft). Critical Risk. This is the 'Immediate Zone'. Any fuel here can ignite the siding. Action: Remove all flammable vegetation and replace with gravel, paver stones, or concrete.","Medium (31-50%)","⛔ Determined Medium (31-50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","Low (10-30%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"124",34.15891,-118.02314,"367 Monterey Pines Dr","Arcadia","CA",91006,"https://www.redfin.com/CA/Arcadia/367-Monterey-Pines-Dr-91006/home/8173462",888,17.76,"✅ You may be eligible for estimated discounts of $18 due to Class A roofing.","2025-12-06","Aerial data from 2025-12-06",25,81,2006,"Single Family Residential","tile",1,33,36,3,"1997 - 2007","⚠️ Determined 1997-2007 as Construction Era. Moderate. Built during a transition period. Fire-rated roofs were standard, but vents were often still large enough (1/4 inch) to allow ember entry. Action: Inspect vents for mesh sizing.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",17.76,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","Medium (31-50%)","⛔ Determined Medium (31-50%) Canopy in Zone 0 (0-5 ft). Critical Risk. This is the 'Immediate Zone'. Any fuel here can ignite the siding. Action: Remove all flammable vegetation and replace with gravel, paver stones, or concrete.","Medium (31-50%)","⛔ Determined Medium (31-50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"125",34.15172,-118.05945,"930 Fallen Leaf Rd","Arcadia","CA",91006,"https://www.redfin.com/CA/Arcadia/930-Fallen-Leaf-Rd-91006/home/7228988",888,53.28,"✅ You may be eligible for estimated discounts of $53 for Class A roofing, Ember resistant eave and attic vents, Non-combustible, and resilient windows.","2025-12-06","Aerial data from 2025-12-06",25,81,2014,"Single Family Residential","tile",5,37,47,0,"2008 +","✅ Determined 2008+ as Construction Era. Excellent. Built under modern WUI codes. Typically features 'hardened' defenses by design, including enclosed eaves and fine-mesh vents.",53.28,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",17.76,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","Medium (31-50%)","⛔ Determined Medium (31-50%) Canopy in Zone 0 (0-5 ft). Critical Risk. This is the 'Immediate Zone'. Any fuel here can ignite the siding. Action: Remove all flammable vegetation and replace with gravel, paver stones, or concrete.","Medium (31-50%)","⛔ Determined Medium (31-50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"126",34.17212,-118.15672,"267 Del Monte St","Pasadena","CA",91103,"https://www.redfin.com/CA/Pasadena/267-Del-Monte-St-91103/home/7192420",3000,60,"✅ You may be eligible for estimated discounts of $60 due to Class A roofing.","2025-12-07","Aerial data from 2025-12-07",20,78,1959,"Multi-Family (5+ Unit)","membrane",0,13,21,18,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Unknown","ℹ️ Unable to determine Structure Type.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",60,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","Low (10-30%)","⚠️ Determined Low (10-30%) Canopy in Zone 0 (0-5 ft). Caution. Ensure any remaining plants are sparse, well-irrigated, and not touching the structure.","Low (10-30%)","✅ Determined Low/None Canopy in Zone 1. Pass. Sparse vegetation reduces the intensity of an approaching fire.","Low (10-30%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"127",34.16411,-118.05089,"78 E Highland Ave","Sierra Madre","CA",91024,"https://www.redfin.com/CA/Sierra-Madre/78-E-Highland-Ave-91024/home/7227313",3000,60,"✅ You may be eligible for estimated discounts of $60 due to Class A roofing.","2025-12-06","Aerial data from 2025-12-06",35,86,1947,"Single Family Residential","shingle",0,6,4,25,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",60,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Canopy in Zone 0. Excellent. A hardscape buffer significantly reduces ignition risk.","None/Very Low (<10%)","✅ Determined Low/None Canopy in Zone 1. Pass. Sparse vegetation reduces the intensity of an approaching fire.","Low (10-30%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"128",34.15308,-118.05731,"870 Fallen Leaf Rd","Arcadia","CA",91006,"https://www.redfin.com/CA/Arcadia/870-Fallen-Leaf-Rd-91006/home/7229002",888,53.28,"✅ You may be eligible for estimated discounts of $53 for Class A roofing, Ember resistant eave and attic vents, Non-combustible, and resilient windows.","2025-12-06","Aerial data from 2025-12-06",30,83,2014,"Single Family Residential","membrane",0,1,16,3,"2008 +","✅ Determined 2008+ as Construction Era. Excellent. Built under modern WUI codes. Typically features 'hardened' defenses by design, including enclosed eaves and fine-mesh vents.",53.28,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",17.76,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Canopy in Zone 0. Excellent. A hardscape buffer significantly reduces ignition risk.","Low (10-30%)","✅ Determined Low/None Canopy in Zone 1. Pass. Sparse vegetation reduces the intensity of an approaching fire.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
